"도서관 일련번호","도서관명","구 코드","구명","주소","전화번호","홈페이지 URL","운영시간","정기 휴관일","도서관 구분명","위도","경도"
"65","LG상남도서관","0017","종로구","서울특별시 종로구 창덕궁 1길 18(원서동 136)","02-708-3700","http://www.lg.or.kr","","(디지털도서관)","전문도서관","37.57952736","126.9881512"
"1803","강북삼성병원의학정보실","0017","종로구","서울특별시 종로구 새문안로 29(평동) 강북삼성병원","02-2001-2795","http://lib.kbsmc.co.kr","평일 : 08:00~17:00 주말 : 08:00~12:00","법정공휴일","전문도서관","37.5688670051908","126.967812251231"
"2697","경희궁자이3단지 작은도서관","0017","종로구","서울특별시 종로구 경교장길 35 304동 지하1층","02-737-2101","","평일 : 06:00~25:00 주말 : 06:00~25:00","월요일","작은도서관","37.5688537151032","126.965114852628"
"2598","교보생명 정보자료실","0017","종로구","서울특별시 종로구 종로1","","","평일 : 09:00~18:00 주말 : 휴관일","토요일 일요일 법정공휴일","전문도서관","37.5719379","126.9667814"
"1799","국립고궁박물관도서실","0017","종로구","서울특별시 종로구 효자로 12 국립고궁박물관 도서실","02-3701-7531","https://www.gogung.go.kr/library.do","평일 : 10:00~12:00 13:00~17:00 주말 : 휴관일","토요일 일요일 공휴일","전문도서관","37.5765922","126.9749747"
"1798","국립민속박물관자료실","0017","종로구","서울특별시 종로구 삼청로 37","02-3704-3270","http://www.nfm.go.kr/home/subIndex/124.do","평일 : 09:00~12:00 13:00~18:00 주말 : 휴관일","토요일 일요일 법정공휴일","전문도서관","37.57948428","126.978764"
"2599","국립현대미술관서울관디지털도서관","0017","종로구","서울특별시 종로구 삼청로 30 국립현대미술관 서울관 2층","02-3701-9563","http://www.mmca.go.kr/publication/archiveMain.do","평일 : 10:00~17:00 주말 : 휴관일","토요일 일요일 법정공휴일","전문도서관","37.57875198","126.9813307"
"1793","김&장법률사무소도서실","0017","종로구","서울특별시 종로구 사직로8길 39 김&장법률사무소 내","02-3703-8592","","평일 : 09:00~18:00 주말 : 휴관일","토요일 일요일 법정공휴일","전문도서관","37.5742161","126.9708729"
"1371","꿈꾸는평창동작은도서관","0017","종로구","서울특별시 종로구 평창문화로 65 평창동주민센터 2층 ","02-2148-5140","http://lib.jongno.go.kr","평일 : 10:00~18:00 주말 : 휴관일","토일법정공휴일","작은도서관","37.6123237","126.9801855"
"1369","나무와열매어린이도서관","0017","종로구","서울특별시 종로구 통일로 266(무악동) 2층 205호 ","02-736-3766","http://seeat.tistory.com","평일 : 10:00~18:00 주말 : 14:00~18:00","일요일 및 법정 공휴일","작은도서관","37.5758479961829","126.95678315561"
"1789","대한불교조계종중앙기록관","0017","종로구","서울특별시 종로구 우정국로 55","02-2011-1712","http://lib.buddhism.or.kr/","평일 : 09:00~12:00 13:00~17:00 주말 : 휴관일","토요일 일요일 법정공휴일","전문도서관","37.57447858","126.9818572"
"1413","도담도담한옥도서관","0017","종로구","서울특별시 종로구 숭인동길 43  ","02-928-1133","http://lib.jongno.go.kr/","평일 : 10:00~19:00 주말 : 10:00~18:00","화법정공휴일","작은도서관","37.57941984","127.0169835"
"794","두산아파트새마을문고","0017","종로구","서울특별시 종로구 지봉로 5길 7 101동 관리실 맞은편","02-763-2852","없음","평일 : 19:30~21:30 주말 : 휴관일","월화목금토일요일 및 법정 공휴일","작은도서관","37.5735002","127.014366"
"810","무악다솜방","0017","종로구","서울특별시 종로구 통일로 14길 36 무악동주민센터2층 ","02-2148-5164","http://lib.jongno.go.kr","평일 : 10:00~18:00 주말 : 휴관일","토일법정공휴일","작은도서관","37.57693373","126.9601425"
"1415","삼청공원숲속도서관","0017","종로구","서울특별시 종로구 북촌로 134-3 삼청공원 내 ","02-734-3900","http://lib.jongno.go.kr","평일 : 10:00~18:00 주말 : 10:00~18:00","월1월1일설추석","작은도서관","37.58797913","126.984087"
"1795","서울보증보험전자도서관","0017","종로구","서울특별시 종로구 김상옥로 29 보증보험빌딩 5층","02-3671-7519","http://sgic.dkyobobook.co.kr/","","(전자도서관)","전문도서관","37.57367553","127.0010345"
"88","서울역사박물관서울역사자료실","0017","종로구","서울특별시 종로구 새문안로 55","02-724-0259","http://museum.seoul.go.kr/lib","평일 : 09:00~18:00 주말 : 09:00~18:00","일요일 공휴일","전문도서관","37.56970097","126.9700965"
"2600","서울적십자병원 의학도서실","0017","종로구","서울특별시 종로구 새문안로 9 외래본관 4층","02-2002-8787","http://rch.or.kr/seoul/medical_library/","평일 : 08:30~17:30 주말 : 08:30~12:30","일요일 공휴일","전문도서관","37.5671402","126.9648733"
"2601","서울지방경찰청 서경북카페(도서관)","0017","종로구","서울특별시 종로구 사직로8길 31 서울지방경찰청 본관 지하1층","02-700-6478","https://smpa.winbook.kr/","평일 : 09:00~18:00 주말 : 휴관일","토요일 일요일","전문도서관","37.5748364","126.9697832"
"1801","서울특별시교육청교육정보자료실","0017","종로구","서울특별시 종로구 송월길 48 서울특별시교육청 별관 1층","02-3999-297","http://sen.go.kr/girok/edudata/guide.jsp","평일 : 09:00~17:00 주말 : 휴관일","토요일 일요일 법정공휴일","전문도서관","37.57019304","126.9667588"
"4","서울특별시교육청어린이도서관","0017","종로구","서울특별시 종로구 사직로9길 7","02-731-2300","https://childlib.sen.go.kr/","평일 : 09:00~18:00 주말 : 09:00~17:00","13주 월요일 및 법정공휴일","공공도서관","37.57607257","126.9683689"
"5","서울특별시교육청정독도서관","0017","종로구","서울특별시 종로구 북촌로5길 48","02-2011-5799","http://jdlib.sen.go.kr","평일 : 09:00~20:00 주말 : 09:00~17:00","13주 수요일 및 법정공휴일","공공도서관","37.58103147","126.983694"
"6","서울특별시교육청종로도서관","0017","종로구","서울특별시 종로구 사직로9길 15-14","02-721-0711","http://jnlib.sen.go.kr","평일 : 09:00~20:00 주말 : 09:00~17:00","24주 월요일 및 법정공휴일","공공도서관","37.5764504","126.9664672"
"789","석천문화관","0017","종로구","서울특별시 종로구 성균관로 17길 11 (명륜1가 4)","02-762-3262","없음","평일 : 10:00~16:00","매주 일월수금토요일","작은도서관","37.59026932","126.9978534"
"1797","세종문화회관자료실","0017","종로구","서울특별시 종로구 세종대로 175 세종문화회관 세종대극장 3층","02-399-1109","","평일 : 09:30~17:30(월요일 목요일) 주말 : 휴관일","화~수요일 금~일요일 공휴일","전문도서관","37.57262058","126.975721"
"1416","숭인마루작은도서관","0017","종로구","서울특별시 종로구 지봉로 86 숭인1동주민센터 2층 ","02-2148-5496","lib.jongno.go.kr","평일 : 09:00~18:00 주말 : 휴관일","토일법정공휴일","작은도서관","37.57781832","127.0156255"
"1390","아름꿈도서관","0017","종로구","서울특별시 종로구 종로58가길 19","02-2237-6644","http://lib.jongno.go.kr/","평일 : 10:00~19:00 주말 : 10:00~19:00","매주 일요일 1월1일 설연휴 추석연휴","공공도서관","37.57261854","127.0169671"
"2602","아시아평화와역사교육연대 자료실","0017","종로구","서울특별시 종로구 혜화로 35 경주이씨화수회관 305","02-720-4637~9","","평일 : 10:00~18:00 주말 : 휴관일","토?일요일 법정공휴일","전문도서관","37.5671402","126.9648733"
"787","어린이도서관꿈과쉼","0017","종로구","서울특별시 종로구 삼청로 77 삼청감리교회 내 삼청교회 내","02-734-1094","http://www.samchung.or.kr/07book/01about.asp","평일 : 10:00~17:00 토 : 10:00~17:00 일 : 08:00~17:00","매주 월요일","작은도서관","37.58258598","126.9815674"
"2603","어린이청소년 국학도서관","0017","종로구","서울특별시 종로구 명륜길 26","02-747-8335~6","http://lib.jongno.go.kr","평일 : 10:00~22:00 주말 : 10:00~19:00  *동절기(12월) 야간 미운영","매주 일요일 1월1일 설연휴 추석연휴","공공도서관","37.5885021","126.9932172"
"2604","에듀 NGO 작은도서관","0017","종로구","서울특별시 종로구 대학로 19 (연지동) 704호","02-742-8727","https://www.smalllibrary.org/library/detail/1971219","평일 : 10:00~17:00 주말 : 휴관일","매주 토요일 일요일 공휴일","작은도서관","37.5728884","126.9994126"
"1804","여성가족부자료실","0017","종로구","서울특별시 종로구 세종대로 209","02-2100-6057","http://www.mogef.go.kr/io/lib/lib_s400.do?mid=libm400","평일 : 09:00~12:00 13:00~18:00 주말 : 휴관일","토?일요일 법정공휴일","전문도서관","37.57490771","126.9752074"
"788","예능도서관","0017","종로구","서울특별시 종로구 평창문화로 81-5 예능교회 내 예능교회","02-379-8855","없음","평일 : 휴관일 일 : 09:00~16:00","평일 토요일","작은도서관","37.60717766","126.9695765"
"1805","외교부외교정책자료실","0017","종로구","서울특별시 종로구 사직로8길 60","02-2100-72767274","http://www.mogef.go.kr/io/lib/lib_s400.do?mid=libm400","평일 : 09:00~12:00 13:00~18:00 주말 : 휴관일","토?일요일 법정공휴일","전문도서관","37.57626278","126.9789211"
"1988","우리소리도서관","0017","종로구","서울특별시 종로구 삼일대로 30길 47 (종로1.2.3.4가동 주민센터 4~5층)","070-4550-5015","http://lib.jongno.go.kr","평일 : 09:00~18:00 주말 : 09:00~18:00","일1월1일설추석법정공휴일","작은도서관","37.57449585","126.9902352"
"803","이화마을작은도서관","0017","종로구","서울특별시 종로구 이화장길 33 이화동주민센터 2층","02-2148-5309","http://lib.jongno.go.kr","평일 : 10:00~17:00 주말 : 13:00~17:00","일법정공휴일","작은도서관","37.57697036","127.0043413"
"2605","작은도서관 뜰","0017","종로구","서울특별시 종로구 창경궁로 281 3층","","https://www.smalllibrary.org/library/detail/2488574","평일 : 13:00~18:00 토 : 09:00~13:00 일 : 09:00~16:00","월요일 법정공휴일","작은도서관","37.5862251640398","127.001477973092"
"786","작은도서관삼봉서랑","0017","종로구","서울특별시 종로구 삼봉로 43 종로구청 본관 1층 본관1층 ","02-2148-3932","lib.jongno.go.kr/","평일 : 09:00~19:00 주말 : 휴관일","토일법정공휴일","작은도서관","37.57259064","126.979139"
"2606","종로 수어영상 도서관","0017","종로구","서울특별시 종로구 대학로3길 14 4층","02-730-5563070-7947-0028(영상전화)","없음","평일 : 10:00~17:00 주말 : 휴관일","토일법정공휴일","작은도서관","37.5741105","126.9992322"
"814","지혜만들기작은도서관","0017","종로구","서울특별시 종로구 종로35가길 19 종로56가동주민센터 3층 ","02-2148-5285","http://lib.jongno.go.kr","평일 : 10:00~17:00 주말 : 휴관일","토일법정공휴일","작은도서관","37.57206209","127.0050321"
"806","창이작은도서관","0017","종로구","서울특별시 종로구 창신길62 창신2동주민센터 ","02-2148-5439","http://lib.jongno.go.kr","평일 : 10:00~19:00 주말 : 휴관일","토일법정공휴일","작은도서관","37.5743581","127.010939"
"1410","청운문학도서관","0017","종로구","서울특별시 종로구 자하문로36길 40","070-4680-4032-3","http://lib.jongno.go.kr/","평일 : 10:00~22:00 주말 : 토요일 : 10:00~22:00/일요일 : 10:00~19:00  *동절기(12월) 야간 미운영","매주 월요일 1월1일 설연휴 추석연휴 ","공공도서관","37.59037936","126.9659196"
"800","청운효자동북카페","0017","종로구","서울특별시 종로구 자하문로 92 청운효자동주민센터 2층 ","02-2148-5020","http://lib.jongno.go.kr","평일 : 10:00~18:00 주말 : 휴관일","토일법정공휴일","작은도서관","37.58408878","126.9706189"
"1373","청파도서관","0017","종로구","서울특별시 종로구 충신길 22 11-1","02-765-1511","http://lib.jongno.go.kr","화목금 : 12:30~17:30 수 : 12:30~19:30 토 : 09:00~14:00","일 월 법정공휴일","작은도서관","37.55278347","126.9675304"
"785","통인어린이작은도서관","0017","종로구","서울특별시 종로구 자하문로 13길 20  통인어린이작은도서관","02-739-8444","blog.naver.com/lib_tongin","평일 : 10:00~19:00 주말 : 10:00~17:00","둘째넷째 월요일법정공휴일","작은도서관","37.58027962","126.9706409"
"792","하늘폭포도서관","0017","종로구","서울특별시 종로구 동망산길 47 ","070-8719-2525","","평일 : 휴관중 주말 : 휴관중","매주 토요일일요일","작은도서관","37.57984084","127.0159309"
"66","학산도서관","0017","종로구","서울특별시 종로구 평창 34길 11 (평창동)","02-396-3916","http://www.haksan.or.kr","평일 : 10:00~17:00 주말 : 휴관일","일요일 법정공휴일 재단창립기념일(3/16)","전문도서관","37.61350293","126.9758979"
"1800","한국고전번역원자료실","0017","종로구","서울특별시 은평구 진관1로 85","02-350-4800","http://www.itkc.or.kr","평일 : 09:30~17:30 주말 : 휴관일","토요일 일요일 공휴일","전문도서관","37.6307894","126.9265575"
"1790","한국금융연수원도서관","0017","종로구","서울특별시 종로구 삼청로 118","02-3700-1536","http://kbilib.kbi.or.kr","평일 : 09:00~11:50 12:50~17:40 주말 : 휴관일","토요일 일요일 법정공휴일","전문도서관","37.58603982","126.9819527"
