"고유번호","시설명","담당구","주소","연락처","홈페이지","추천수","주출입구 접근로 여부","장애인 전용 주차구역 여부","주출입구 높이차이 제거 여부","장애인용 승강기 여부","장애인 화장실 여부","장애인용 객실 이용가능 여부","장애인용 관람석 이용가능 여부","장애인 매표소 여부","시각장애인 편의서비스 여부","청각장애인 편의서비스 여부","안내 서비스 여부","휠체어 대여 여부"
"2042","2441아울렛천호점","강동구","서울시 강동구 구천면로 189","02-426-2001","shop.2001outlet.com/","2","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"4191","오르다킨더가든 어린이집","은평구","서울시 은평구 서오릉로8길 12","02-359-5607","","4","Y","Y","N","N","N","N","N","N","N","N","N","N"
"949","신촌연세이비인후과(의원)","마포구","서울시 마포구 신촌로 88","02-332-0927 ","http://www.yonseient.co.kr/","0","N","Y","N","Y","N","N","N","N","N","N","N","N"
"272","상봉1동주민센터","중랑구","서울시 중랑구 상봉중앙로1길 6","02-2094-6240","http://dong.jungnang.seoul.kr/dong/main.do?dong=07","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"278","월계3동주민센터","노원구","서울시 노원구 마들로 57","02-2116-2469","http://www.nowon.kr/dong/index.jsp?dong=1049","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"319","상계8동주민센터","노원구","서울시 노원구 동일로227길 97","02-2116-2896","http://www.nowon.kr/dong/index.jsp?dong=1065","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"5620","고려대학교 노천극장 (화정체육관)","성북구","서울시 성북구 안암동 고려대학교 (안암로 145)","","","0","N","N","N","N","N","N","N","N","N","N","N","N"
"5953","CGV 명동","중구","서울시 중구 명동2가 83-5 눈스퀘어 8층","","","0","N","N","N","Y","N","N","Y","N","N","N","N","N"
"3216","보성여자중학교","용산구","서울시 용산구 신흥로3가길 66","070-400-0313","http://www.bosung-g.ms.kr/","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"4344","구립원당어린이집","관악구","서울시 관악구 행운1길 6-3","02-879-1798","","0","Y","Y","Y","N","N","Y","N","N","N","N","N","N"
"4440","봄햇살어린이집","강동구","서울시 강동구 진황도로49길 17","02-477-4523","","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"5851","백암아트홀","강남구","서울시 강남구 삼성동 170-5 백암아트홀","","","0","Y","Y","N","Y","N","N","Y","N","N","N","N","N"
"1645","강성교회","양천구","서울시 양천구 신정로 308","02-2605-0004","www.kangsung.or.kr","0","Y","Y","N","N","N","N","N","N","N","N","N","N"
"5691","잠실야구장","송파구","서울시 송파구 잠실1동 10","","","0","Y","Y","Y","Y","Y","N","Y","N","N","N","N","N"
"647","서울숙명여자대학교우체국(학생회관건물)","용산구","서울시 용산구 청파로47길 100","02-710-9245","","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"3200","역삼중학교","강남구","서울시 강남구 도곡로43길 10","02-558-1501","http://www.yeoksam.ms.kr/","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"2636","미래초등학교","구로구","서울시 구로구 새말로  73","02-868-1981","www.mirae.es.kr","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"3529","감리교신학대학","서대문구","서울시 서대문구 통일로 139","02-3619-114","http://cms.mtu.ac.kr/","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"2643","화곡초등학교","강서구","서울시 강서구 초록마을로 28","02-2699-3328","www.hwagok.es.kr/","0","N","Y","Y","Y","N","N","N","N","N","N","N","N"
"2648","창일초","도봉구","서울시 도봉구 노해로66길 84","02-996-9167","www.changil.es.kr","0","Y","Y","N","N","Y","N","N","N","N","N","N","N"
"3327","도봉고","도봉구","서울시 도봉구 도봉산길 27","02-3491-4285","www.db2004.hs.kr","0","N","Y","Y","Y","Y","N","N","N","N","N","N","N"
"2494","참사랑유치원","금천구","서울시 금천구 벚꽃로  73","02-896-5881","www.truelove.ddorongi.co.kr","0","Y","Y","N","N","N","N","N","N","N","N","N","N"
"2496","노량진2동어린이집","동작구","서울시 동작구 장승배기로15길 21","02-821-4756","","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"2859","미동초등학교","서대문구","서울시 서대문구 충정로 52","02-364-6524","www.smidong.es.kr","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"3207","목동중학교","양천구","서울시 양천구 목동동로 172","02-2643-1103","http://www.mokdong.ms.kr/","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"1509","지명교회","서대문구","서울시 서대문구 모래내로 215","","","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"400","염리치안센터","마포구","서울시 마포구 숭문길 35","02-713-0339","","0","Y","N","Y","N","N","N","N","N","N","N","N","N"
"4819","행당1동주민센터","성동구","서울시 성동구 고산자로10길  18","02-2286-7281","","0","Y","N","Y","Y","Y","N","N","N","N","N","N","N"
"2852","금북초등학교","성동구","서울시 성동구 행당로1길 13","02-2299-5303","www.geumbuk.es.kr/","0","Y","Y","N","Y","N","N","N","N","N","N","N","N"
"2886","서울은진초등학교","은평구","서울시 은평구 진관1로  21-20","02-351-3691","www.eunjin.es.kr/","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"3565","인정서원학원","관악구","서울시 관악구 신림로23길 88","","","0","Y","Y","N","N","N","N","N","N","N","N","N","N"
"2551","사랑유치원","동작구","서울시 동작구 여의대방로24나길 6","02-822-0102","","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"4437","해피키즈어린이집","송파구","서울시 송파구 송이로34길 6","02-407-7460","","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"2417","바른본병원","광진구","서울시 광진구 능동로 261","02-1577-9844","www.barunbone.co.kr/","1","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"2424","강북21세기병원","중랑구","서울시 중랑구 동일로 890","02-1577-6336","www.kb21spine.co.kr","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"3267","서울아이티고등학교","노원구","서울시 노원구 섬밭로 299","02-948-1901","http://www.seoulit.hs.kr/","0","Y","N","Y","Y","N","N","N","N","N","N","N","N"
"4332","가나어린이집","관악구","서울시 관악구 당곡6길 16-3","02-877-4804","","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"3845","해오름어린이집","은평구","서울시 은평구 서오릉로15길 15-4","02-357-6445","","0","Y","Y","N","N","N","N","N","N","N","N","N","N"
"3854","발산어린이집","강서구","서울시 강서구 우장산로 45","02-3661-8894","","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"5326","비클시스템","관악구","서울시 관악구 난향7길  68","02-858-4800","http://www.myeagle.co.kr/","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"5409","신창동 공영주차장","용산구","서울시 용산구 원효로35길  53","","","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"4346","우리세상어린이집","관악구","서울시 관악구 인헌1나길 3","02-886-7957","","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"3453","경신고등학교","종로구","서울시 종로구 혜화로 74","02-762-0393","www.kyungshin.hs.kr","0","N","Y","Y","Y","Y","N","N","N","N","N","N","N"
"3184","삼정중학교","강서구","서울시 강서구 금낭화로  210","02-2666-6033","www.samjeong.ms.kr","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"4386","구립성현햇살어린이집","관악구","서울시 관악구 관악로37길 65","02-878-6633","","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"5392","대륭포스트타워7차","구로구","서울시 구로구 디지털로33길 48","","","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"514","월계3치안센터","노원구","서울시 노원구 마들로 55","02-971-4300","","0","Y","Y","Y","N","Y","N","Y","N","N","N","N","N"
"519","하계2치안센터","노원구","서울시 노원구 공릉로55길 96","02-971-2854","","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"249","암사3동 주민센터","강동구","서울시 강동구 고덕로 137","02-3425-7640","http://place.map.daum.net/7996848","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"270","옥수동주민센터","성동구","서울시 성동구 독서당로  205-1","02-2286-7401","http://sd.go.kr/sd/dong.do?mCode=12K000000000","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"271","행당2동주민센터","성동구","서울시 성동구 행당로9길   9","02-2286-7301","http://sd.go.kr/sd/dong.do?mCode=12Q000000000","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"857","송파나루공원 화장실","송파구","서울시 송파구 석촌호수로 17","02-412-0190","","0","Y","N","Y","N","Y","N","N","N","N","N","N","N"
"447","석관지구대","성북구","서울시 성북구 화랑로32가길 20","02-963-0844","","0","Y","N","Y","N","Y","N","N","N","N","N","N","N"
"3476","서울여자대학교인문사회관","노원구","서울시 노원구 화랑로 621","02-970-5114","http://www.swu.ac.kr/","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"3735","버틀러학원(방우빌딩)","강남구","서울시 강남구 역삼로 530","02-547-7275","http://www.abutler.co.kr/","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"2097","W-MALL","금천구","서울시 금천구 디지털로 188","02-2081-0114","www.w-mall.co.kr/","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"3699","송현학원","양천구","서울시 양천구 목동로 183","02-2604-1530","","0","Y","Y","Y","N","N","N","Y","N","N","N","N","N"
"4410","참사랑어린이집","동작구","서울시 동작구 동작대로17길 37","02-582-2073","","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"4463","선한어린이집","광진구","서울시 광진구 면목로 102","02-3436-5777","","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"4468","노벨어린이집","중랑구","서울시 중랑구 용마공원로 34-1","02-439-8053","","0","Y","N","Y","N","Y","N","N","N","N","N","N","N"
"3269","자운고","도봉구","서울시 도봉구 노해로69길 150","02-998-3365","http://www.jawoon.hs.kr/","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"5444","연희동 제4공영주차장","서대문구","서울시 서대문구 홍제천로 54-19","","","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"5464","홍은2동 제3공영주차장","서대문구","서울시 서대문구 연희로39길 12","","","0","Y","Y","Y","N","N","N","Y","N","N","N","N","N"
"4400","배광어린이집","강서구","서울시 강서구 등촌로  101","","","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"222","시흥5동주민센터","금천구","서울시 금천구 금하로21길  20","02-2627-2521","http://siheung5.geumcheon.go.kr/main/index/index034.jsp","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"2961","삼선초등학교","성북구","서울시 성북구 보국문로29길  106","02-742-1847","www.samsun.es.kr","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"1715","연희감리교회","서대문구","서울시 서대문구 연희로  219","","","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"355","천연동주민센터","서대문구","서울시 서대문구 성산로  694","02-330-8103","http://cy-dong.sdm.go.kr/cy-dong/","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"370","명일2동 주민센터","강동구","서울시 강동구 상암로 264","02-3425-7490","http://dong.gangdong.go.kr/site/contents/dong/3240042/main.jsp","0","N","Y","Y","N","Y","N","N","N","N","N","N","N"
"209","면목4동주민센터","중랑구","서울시 중랑구 면목로 246","02-2094-6120","http://dong.jungnang.seoul.kr/dong/main.do?dong=04","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"2767","서울신구초등학교","강남구","서울시 강남구 압구정로18길 28","02-549-6812","www.shingu.es.kr/","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"2776","도봉초","도봉구","서울시 도봉구 도봉로173길 96","02-3494-5101","www.dobong.es.kr","0","N","Y","Y","N","N","N","N","N","N","N","N","N"
"846","서낭당근린공원화장실(관리사무실)","강서구","서울시 강서구 공항대로43길 46","","","0","Y","N","Y","N","Y","N","N","N","N","N","N","N"
"174","교남동 주민센터","종로구","서울시 종로구 송월길 154","02-2148-5183","http://www.jongno.go.kr/dongMain.do?dong=07","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"2183","삼성서울병원","강남구","서울시 강남구 일원로 81","02-1599-3114","www.samsunghospital.com","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"960","김성진 정형외과","금천구","서울시 금천구 독산로  142","02-803-0700","","0","Y","N","N","Y","N","N","N","N","N","N","N","N"
"3441","서울체육고등학교","송파구","서울시 송파구 강동대로 232","02-2140-9903","www.seoul-ph.hs.kr","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"4121","열린창의어린이집","중랑구","서울시 중랑구 중랑천로 324","02-976-9834","","0","N","Y","Y","N","N","N","N","N","N","N","N","N"
"3765","명성학원 서부캠퍼스","은평구","서울시 은평구 은평로 186","02-353-3500","","0","Y","N","Y","N","Y","N","N","N","N","N","N","N"
"4716","광진구 보건소(광진구청제2별관)","광진구","서울시 광진구 자양로 117","02-450-1422","","0","N","Y","Y","Y","N","N","N","N","N","N","N","N"
"4187","물샘어린이집","은평구","서울시 은평구 갈현로29길 5-14","02-353-1781","","1","Y","Y","N","N","N","N","N","N","N","N","N","N"
"3824","광진어린이집","광진구","서울시 광진구 아차산로40길 9","02-2201-0126","www.kwangjin.ukid.kr","0","Y","Y","Y","Y","N","N","N","N","N","N","N","N"
"242","거여2동주민센터","송파구","서울시 송파구 거마로2길  1","02-2147-4090","http://www.songpa.go.kr/user.kdf?a=songpa.menu.MenuApp&cate_id=BC0500000000","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"697","방화동우체국","강서구","서울시 강서구 금낭화로26길  22","02-2661-2002","","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"3481","서울대제2공학관","관악구","서울시 관악구 관악로  1","","","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"3489","숭실대학교","동작구","서울시 동작구 매봉로 43","02-820-0114","www.ssu.ac.kr","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"3757","신화학원","도봉구","서울시 도봉구 노해로65길 17-9","02-999-3939","","0","N","N","Y","Y","N","N","N","N","N","N","N","N"
"4069","자연아이어린이집","송파구","서울시 송파구 삼전로4길  4","02-420-5280","","0","Y","Y","Y","N","Y","N","N","N","N","N","N","N"
"2070","롯데마트","강북구","서울시 강북구 삼양로 247","02-2248-2500","www.lottemart.com/","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"2072","홈플러스 방학점","도봉구","서울시 도봉구 도봉로 678","02-912-2080","www.homeplus.co.kr/","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"2083","NC백화점","강서구","서울시 강서구 강서로56길 17","02-2667-9000","www.ncshopping.com/","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"345","미아동주민센터","강북구","서울시 강북구 솔매로49길 1-1","02-901-2014","http://dong.gangbuk.go.kr/site/mia/main.do","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"822","지하철동묘앞역","종로구","서울시 종로구 종로 359","02-6110-1271.","","0","Y","N","Y","N","N","N","N","N","N","N","N","N"
"19","LG베스트샵","서대문구","서울시 서대문구 응암로 58","1544-7777","http://www.lge.co.kr/brand/bestshop/main/BrandMainCmd.laf?brand=BESTSHOP","0","Y","N","Y","N","N","N","N","N","N","N","N","N"
"809","국민건강보험공단광진지사","광진구","서울시 광진구 구의강변로 45","1577-1000","www.nhis.or.kr","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"383","홍제1동주민센터","서대문구","서울시 서대문구 통일로 435-1","02-330-8121","http://hj1-dong.sdm.go.kr/hj1-dong/","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"2521","양지유치원","금천구","서울시 금천구 독산로108길 37","02-855-4769","","0","Y","Y","N","N","N","N","N","N","N","N","N","N"
"2994","양강중학교","양천구","서울시 양천구 중앙로 319","02-2691-0869","www.yangkang.ms.kr","0","Y","N","Y","N","Y","N","N","N","N","N","N","N"
"2824","서정초등학교","양천구","서울시 양천구 목동로8길 19","02-2648-7003","www.sj.es.kr","0","Y","Y","Y","Y","Y","N","N","N","N","N","N","N"
"2486","바다의별유치원","은평구","서울시 은평구 통일로 790-1","02-387-0325","www.rcmbada.co.kr","0","Y","Y","Y","N","N","N","N","N","N","N","N","N"
"2490","미래유치원","강서구","서울시 강서구 양천로6길  28","02-2662-1160","","0","Y","Y","N","N","N","N","N","N","N","N","N","N"
