"시설명","시도명","시군구명","시군구코드","소재지도로명주소","소재지지번주소","위도","경도","설치장소설명","평일운영시작시각","평일운영종료시각","토요일운영시작시각","토요일운영종료시각","공휴일운영시작시각","공휴일운영종료시각","동시사용가능대수","공기주입가능여부","휴대전화충전가능여부","관리기관명","관리기관전화번호","데이터기준일자","제공기관코드","작업일시"
"목동종합사회복지관","서울특별시","양천구","11470","서울 양천구 목동중앙북로8길 104","서울 양천구 목동 552-1","","","목동종합사회복지관(1층 내부)","09:00","18:00","10:00","15:00","00:00","00:00","2","N","N","목동종합사회복지관","02-2651-2332","2021-08-06","3140000","2022-02-14 14:37:29.0"
"신목종합사회복지관","서울특별시","양천구","11470","서울 양천구 신목로 5","서울 양천구 신정동 1278-1","","","신목종합사회복지관(본관 1층 로비)","10:00","17:00","10:00","15:00","00:00","00:00","2","N","N","신목종합사회복지관","02-2223-8802","2021-08-06","3140000","2022-02-14 14:37:29.0"
"해누리복지관","서울특별시","양천구","11470","서울 양천구 목동동로 159","서울 양천구 신정동 319-13","","","해누리복지관(지하2층 수중활동실 앞)","09:00","18:00","09:00","16:00","00:00","00:00","2","N","N","해누리복지관","02-2061-2500","2021-08-06","3140000","2022-02-14 14:37:29.0"
"지체장애연협회 양천구지회","서울특별시","양천구","11470","서울 양천구 가로공원로 101","서울 양천구 신월동 49-11","","","서울특별시지체장애인협회 양천구지회(신월누리복지센터 3층 내부)","09:00","18:00","00:00","00:00","00:00","00:00","2","N","N","지체장애연협회 양천구지회","02-2698-5887","2021-08-06","3140000","2022-02-14 14:37:29.0"
"사람사랑양천자립생활센터","서울특별시","양천구","11470","서울시 양천구 신정로 267","서울 양천구 신정동 1254","","","사람사랑양천자립생활센터(센터 내부)","09:00","18:00","00:00","00:00","00:00","00:00","2","N","N","사람사랑양천자립생활센터","070-7834-0557","2021-08-06","3140000","2022-02-14 14:37:29.0"
"양천어르신종합복지관","서울특별시","양천구","11470","서울 양천구 목동로3길 106","서울 양천구 신정동 325-3","","","양천어르신종합복지관(외부 설치)","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","N","양천어르신종합복지관","02-2649-8815","2021-08-06","3140000","2022-02-14 14:37:29.0"
"서서울어르신복지관","서울특별시","양천구","11470","서울 양천구 가로공원로60가길 16","서울 양천구 신월동 158-4","","","서서울어르신복지관(외부 설치)","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","N","서서울어르신복지관","02-2608-4042","2021-08-06","3140000","2022-02-14 14:37:29.0"
"신정종합사회복지관","서울특별시","양천구","11470","서울시 양천구 신정중앙로 36","서울시 양천구 신정동 919-6","","126.855585","신정종합사회복지관(외부 설치)","08:30","20:00","09:00","16:00","00:00","00:00","1","N","N","신정종합사회복지관","02-2603-1792","2021-08-06","3140000","2022-02-14 14:37:29.0"
"신월6동 주민센터","서울특별시","양천구","11470","서울 양천구 남부순환로83길 54","서울 양천구 신월동 1077-2","","","신월6동주민센터(외부)","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","신월6동 주민센터","02-2620-4158","2021-08-06","3140000","2022-02-14 14:37:29.0"
"누리장애인자립생활센터","서울특별시","강서구","11500","서울특별시 강서구 방화동로 126","서울특별시 강서구 방화동 567-4","37.5719537214","126.8119255873","지하1층","08:00","22:00","08:00","22:00","08:00","22:00","2","Y","Y","누리장애인자립생활센터","02-2064-0896","2021-08-02","3150000","2022-02-14 14:37:29.0"
"강서뇌성마비복지관","서울특별시","강서구","11500","서울특별시 강서구 방화대로45길 69","서울특별시 강서구 방화동 452-5","37.5742091401","126.8125810126","지하2층","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","강서뇌성마비복지관","02-2662-3491","2021-08-02","3150000","2022-02-14 14:37:29.0"
"강서뇌성마비복지관","서울특별시","강서구","11500","서울특별시 강서구 방화대로45길 69","서울특별시 강서구 방화동 452-5","37.5742091401","126.8125810126","5층","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","강서뇌성마비복지관","02-2662-3491","2021-08-02","3150000","2022-02-14 14:37:29.0"
"기쁜우리체육센터","서울특별시","강서구","11500","서울특별시 강서구 허준로 65 기쁜우리체육센터","서울특별시 강서구 가양동 1466","37.5693092653","126.8486944305","1층","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","기쁜우리체육센터","02-3663-8114","2021-08-02","3150000","2022-02-14 14:37:29.0"
"샬롬의집","서울특별시","강서구","11500","서울특별시 강서구 방화대로7가길 11","서울특별시 강서구 공항동 661-5","37.5568839358","126.8156880705","1층","09:00","19:00","09:00","19:00","00:00","00:00","2","Y","Y","샬롬의집","02-2662-2488","2021-08-02","3150000","2022-02-14 14:37:29.0"
"남은자장애인자립생활센터","서울특별시","강서구","11500","서울특별시 강서구 공항대로 164","서울특별시 강서구 마곡동 798-2","37.5593259702","126.8255148276","710호","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","남은자장애인자립생활센터","02-3664-0874","2021-08-02","3150000","2022-02-14 14:37:29.0"
"강서길라장애인자립생활센터","서울특별시","강서구","11500","서울특별시 강서구 양천로 551-24","서울특별시 강서구 가양동 449-21","37.5588704565","126.8619585508","502호","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","강서길라장애인자립생활센터","02-3662-0946","2021-08-02","3150000","2022-02-14 14:37:29.0"
"맑은장애인자립생활센터","서울특별시","강서구","11500","서울특별시 강서구 강서로 466","서울특별시 강서구 등촌동 684-2","37.5668985748","126.8414259068","우리벤처타운 201호","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","맑은장애인자립생활센터","02-2605-0420","2021-08-02","3150000","2022-02-14 14:37:29.0"
"기쁜우리복지관","서울특별시","강서구","11500","서울특별시 강서구 허준로 65","서울특별시 강서구 가양동 1466","37.5693092653","126.8486944305","1층 프론트","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","기쁜우리복지관","02-3665-3831","2021-08-02","3150000","2022-02-14 14:37:29.0"
"방화역","서울특별시","강서구","11500","서울특별시 강서구 금낭화로 132","서울특별시 강서구 방화동 829-15","37.5770031079","126.8126299338","지하1층 계단 옆","05:00","23:59","05:00","23:59","05:00","23:59","2","Y","Y","방화역","02-6311-5101","2021-08-02","3150000","2022-02-14 14:37:29.0"
"개화산역","서울특별시","강서구","11500","서울특별시 강서구 양천로 22","서울특별시 강서구 방화동 846","37.5722700247","126.8060016727","지하1층 대합실 만남의장소 의자 옆","05:00","23:59","05:00","23:59","05:00","23:59","2","Y","Y","개화산역","02-6311-5111","2021-08-02","3150000","2022-02-14 14:37:29.0"
"김포공항역","서울특별시","강서구","11500","서울특별시 강서구 하늘길 77","서울특별시 강서구 방화동 886","37.5723529853","126.8018124240","지하1층 자동발매기 앞 공간","05:00","23:59","05:00","23:59","05:00","23:59","2","Y","Y","김포공항역","02-2656-0902","2021-08-02","3150000","2022-02-14 14:37:29.0"
"마곡나루역","서울특별시","강서구","11500","서울특별시 강서구 마곡중앙5로 2","서울특별시 강서구 마곡동 760-3","37.5667930302","126.8275181998","지하1층 휴게공간","05:00","23:59","05:00","23:59","05:00","23:59","2","Y","Y","마곡나루역","02-2656-0905","2021-08-02","3150000","2022-02-14 14:37:29.0"
"양천향교역","서울특별시","강서구","11500","서울특별시 강서구 양천로 341","서울특별시 강서구 가양동 159-3","37.5687611941","126.8408178450","지하1층 변전실 앞","05:00","23:59","05:00","23:59","05:00","23:59","2","Y","Y","양천향교역","02-2656-0906","2021-08-02","3150000","2022-02-14 14:37:29.0"
"가양역","서울특별시","강서구","11500","서울특별시 강서구 양천로 485","서울특별시 강서구 가양동 14-61","37.5615542602","126.8543882543","지하1층 엘리베이터 옆","05:00","23:59","05:00","23:59","05:00","23:59","2","Y","Y","가양역","02-2656-0907","2021-08-02","3150000","2022-02-14 14:37:29.0"
"가양역","서울특별시","강서구","11500","서울특별시 강서구 양천로 485","서울특별시 강서구 가양동 14-61","37.5615542602","126.8543882543","지하1층 중간계단부 용역대기실 앞","05:00","23:59","05:00","23:59","05:00","23:59","2","Y","Y","가양역","02-2656-0907","2021-08-02","3150000","2022-02-14 14:37:29.0"
"공항동주민센터","서울특별시","강서구","11500","서울특별시 강서구 송정로 45","서울특별시 강서구 공항동 60-28","37.5587828080","126.8100742794","1층","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","공항동주민센터","02-2600-7937","2021-08-02","3150000","2022-02-14 14:37:29.0"
"발산1동주민센터","서울특별시","강서구","11500","서울특별시 강서구 강서로47길 54","서울특별시 강서구 내발산동 681-5","37.5531162952","126.8331774275","1층","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","발산1동주민센터","02-2600-7897","2021-08-02","3150000","2022-02-14 14:37:29.0"
"강서구청 별관 복지지원센터","서울특별시","강서구","11500","서울특별시 강서구 화곡로 302","서울특별시 강서구 화곡동 980-16","37.5509655144","126.8495321733","1층","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","강서구청 별관 복지지원센터","02-2600-6696","2021-08-02","3150000","2022-02-14 14:37:29.0"
"강서구보건소","서울특별시","강서구","11500","서울특별시 강서구 공항대로 561","서울특별시 강서구 염창동 275-12","37.5496484034","126.8682801812","1층","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","강서구보건소","02-2600-5807","2021-08-02","3150000","2022-02-14 14:37:29.0"
"가양7종합사회복지관","서울특별시","강서구","11500","서울특별시 강서구 허준로 209","서울특별시 강서구 가양동 1486","37.5617389790","126.8615915263","1층","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","가양7종합사회복지관","02-2668-8600","2021-08-02","3150000","2022-02-14 14:37:29.0"
"등촌1종합사회복지관","서울특별시","강서구","11500","서울특별시 강서구 강서로68길 36","서울특별시 강서구 등촌동 687","37.5653868266","126.8422565177","1층","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","등촌1종합사회복지관","02-2658-1010","2021-08-02","3150000","2022-02-14 14:37:29.0"
"등촌7종합사회복지관","서울특별시","강서구","11500","서울특별시 강서구 공항대로43길 104","서울특별시 강서구 등촌동 707","37.5602393269","126.8516941745","1층","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","등촌7종합사회복지관","02-2658-6521","2021-08-02","3150000","2022-02-14 14:37:29.0"
"방화2종합사회복지관","서울특별시","강서구","11500","서울특별시 강서구 방화대로48길 40","서울특별시 강서구 방화동 839","37.5742448164","126.8201671317","1층","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","방화2종합사회복지관","02-2662-6662","2021-08-02","3150000","2022-02-14 14:37:29.0"
"강서구립봉제산어르신복지센터","서울특별시","강서구","11500","서울특별시 강서구 초록마을로15길 12","서울특별시 강서구 화곡동 산41-16","37.5415228150","126.8514078664","1층","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","강서구립봉제산어르신복지센터","02-2605-1553","2021-08-02","3150000","2022-02-14 14:37:29.0"
"겸재정선미술관","서울특별시","강서구","11500","서울특별시 강서구 양천로47길 36","서울특별시 강서구 가양동 243-1","37.5722229700","126.8384120248","2층","10:00","17:00","10:00","17:00","10:00","17:00","2","Y","Y","겸재정선미술관","02-2659-2206","2021-08-02","3150000","2022-02-14 14:37:29.0"
"등촌3동주민센터","서울특별시","강서구","11500","서울특별시 강서구 화곡로63길 96","서울특별시 강서구 등촌동 705-4","37.5588877147","126.8479185037","1층","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","등촌3동주민센터","02-2600-7445","2021-08-02","3150000","2022-02-14 14:37:29.0"
"가양4종합사회복지관","서울특별시","강서구","11500","서울특별시 강서구 양천로57길 37","서울특별시 강서구 가양동 1478 가양4단지아파트","37.5659318377","126.8520692042","1층","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","가양4종합사회복지관","02-2668-6689","2021-08-02","3150000","2022-02-14 14:37:29.0"
"가양5종합사회복지관","서울특별시","강서구","11500","서울특별시 강서구 양천로 57길 36","서울특별시 강서구 가양동 1481 가양5단지아파트","37.5646273830","126.8535195605","1층","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","가양5종합사회복지관","02-2668-4603","2021-08-02","3150000","2022-02-14 14:37:29.0"
"등촌4종합사회복지관","서울특별시","강서구","11500","서울특별시 강서구 공항대로39길 59","서울특별시 강서구 등촌동 690 등촌4단지주공아파트","37.5622591515","126.8428951292","1층","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","등촌4종합사회복지관","02-2658-8800","2021-08-02","3150000","2022-02-14 14:37:29.0"
"등촌9종합사회복지관","서울특별시","강서구","11500","서울특별시 강서구 화곡로63가길 92","서울특별시 강서구 등촌동 704 등촌9단지주공아파트","37.5619515970","126.8502091005","1층","09:00","18:00","00:00","00:00","00:00","00:00","2","Y","Y","등촌9종합사회복지관","02-2658-4127","2021-08-02","3150000","2022-02-14 14:37:29.0"
