시설명,담당구,주차가능면,주소,위도,경도,시설분류,세부분류,장애인 주차칸 여부
덕릉로,강북구,9,덕릉로 121 ~ 덕릉로 109,37.63501683,127.026777,주차장,공영주차장,불가능
송림기사식당길(B) 공영주차장(구),광진구,9,광진구 자양동 601-5,37.5321987,127.0755232,주차장,공영주차장,불가능
신성시장길공영노상주차장(구),광진구,9,광진구 중곡동 83-16,37.55763961,127.0895658,주차장,공영주차장,불가능
공유) 구로5동 주민센터(구),구로구,9,구로구 구로동 61-2,37.499626,126.887947,주차장,공영주차장,불가능
덕릉로,노원구,9,노원로22길 1 ~ 덕릉로 580,37.64990533,127.070922,주차장,공영주차장,불가능
마들로,노원구,9,마들로 111 ~ 마들로 111,37.62488916,127.0676443,주차장,공영주차장,불가능
동순그린빌딩 주차장,도봉구,9,도봉구 창동 75-13,37.65176338,127.0466191,주차장,공영주차장,불가능
동대문소방서노상(구),동대문구,9,동대문구 장안동 434-0,37.56389743,127.0671136,주차장,공영주차장,불가능
서울시립대로,동대문구,9,서울시립대로 75 ~ 서울시립대로 75,37.57804458,127.0490868,주차장,공영주차장,불가능
살피재 공유주차장(구),동작구,9,동작구 상도동 485-6 ,37.4972812,126.95416,주차장,공영주차장,불가능
살피재 공유주차장(구),동작구,9,동작구 상도동 485-6 ,37.4972021,126.954036,주차장,공영주차장,불가능
살피재 주차장(구),동작구,9,동작구 상도동 485-6 ,37.4972758,126.953904,주차장,공영주차장,불가능
시흥대로,동작구,9,시흥대로 644 ~ 시흥대로 654-1,37.48981282,126.9074826,주차장,공영주차장,불가능
K-TOWER 주차장,서초구,9,서초구 서초동 1308-15,37.50051657,127.0249811,주차장,공영주차장,불가능
중앙로,서초구,9,중앙로 555 ~ 우면동 624-1,37.45695263,127.0111979,주차장,공영주차장,불가능
강동대로,송파구,9,방이동 88-16 ~ 방이동 88-16,37.52763287,127.1196646,주차장,공영주차장,불가능
신월로,양천구,9,신월로 1040 ~ 신월로 207,37.52128568,126.8456879,주차장,공영주차장,불가능
경호빌딩앞 노상주차장(구),영등포구,9,영등포구 여의도동 25-0,37.52352486,126.9262551,주차장,공영주차장,불가능
교보생명 앞 노상주차장(구),영등포구,9,영등포구 양평동1가 71-0,37.52087211,126.891809,주차장,공영주차장,불가능
동아빌딩앞 노상주차장(구),영등포구,9,영등포구 여의도동 14-0,37.52916724,126.9204868,주차장,공영주차장,불가능
레드빌딩 주차장,영등포구,9,영등포구 당산동3가 388-1,37.52715914,126.8956477,주차장,공영주차장,불가능
롯데캐슬앞 노상주차장(구),영등포구,9,영등포구 여의도동 36-0,37.5207317,126.9265433,주차장,공영주차장,불가능
홍우빌딩 앞 노상주차장(구),영등포구,9,영등포구 여의도동 4-3,37.52130552,126.9301615,주차장,공영주차장,불가능
원효대로90길,용산구,9,원효로90길 11 ~ 원효로90길 11,37.53961441,126.9698909,주차장,공영주차장,불가능
효창원로,용산구,9,효창원로 170 ~ 효창원로 161,37.54235794,126.9620483,주차장,공영주차장,불가능
공유) 삼청동 주민센터(구),종로구,9,종로구 삼청동 111-1,37.584849,126.981906,주차장,공영주차장,불가능
낙산성곽 버스전용 주차장(구),종로구,9,종로구 창신동 615-62,37.58027332,127.0097603,주차장,공영주차장,불가능
사직로2 관광버스 주차허용 구간(시),종로구,9,종로구 내자동 131-0 내자동136(사직이용원) ~ 내자동75-4(가로등),37.57590216,126.970678,주차장,공영주차장,불가능
창신쌍용2지구 북측 이륜차주차장(구),종로구,9,종로구 창신동 37-16,37.58046985,127.0105883,주차장,공영주차장,불가능
청계2(북2) 공영주차장(시),종로구,9,종로구 관수동 91-4,37.56878199,126.9959106,주차장,공영주차장,불가능
평창동 460-3(구),종로구,9,종로구 평창동 460-3,37.61064386,126.9750787,주차장,공영주차장,불가능
자하문로,종로구,9,자하문로 110 ~ 자하문로 120,37.58602029,126.9701242,주차장,공영주차장,불가능
공유) 중림동 11(001~009구간)(구),중구,9,중구 중림동 401-1,37.5589217,126.9619671,주차장,공영주차장,불가능
공유) 회현동 12(005~013구간)(구),중구,9,중구 남대문로5가 823-2,37.5546775,126.9743017,주차장,공영주차장,불가능
남대문 화물 공영주차장(시),중구,9,중구 남대문로4가 24-1,37.56069448,126.9770804,주차장,공영주차장,불가능
동대문비즈센터앞 이륜자동차 주차장(구),중구,9,중구 신당동 200-5 0,37.56645238,127.0128131,주차장,공영주차장,불가능
한국관광공사옆 노상공영주차장(구),중구,9,중구 다동 18-0 0,37.56831871,126.9820289,주차장,공영주차장,불가능
구파발역 공영주차장(시),은평구,399,은평구 진관동 66-30,37.63800702,126.9193218,주차장,공영주차장,가능
해운센터빌딩 앞 노상 공영주차장(구),중구,9,중구 소공동 59-0 0,37.56312811,126.9807402,주차장,공영주차장,불가능
고향주차장(민영),강남구,9,강남구 논현동 238-7,37.51513285,127.0363317,주차장,민영주차장,불가능
선두주차장(민영),광진구,9,광진구 자양동 216-15,37.53701105,127.0864744,주차장,민영주차장,불가능
드림주차장(민영),구로구,9,구로구 구로동 111-9,37.5012134,126.88848,주차장,민영주차장,불가능
신광주차장(민영),구로구,9,구로구 구로동 86-11,37.49444493,126.8888632,주차장,민영주차장,불가능
전국주차장(민영),금천구,9,금천구 독산동 1011-13,37.463542,126.897084,주차장,민영주차장,불가능
신운중기주차장(민영),도봉구,9,도봉구 방학동 592-0,37.66307508,127.0197978,주차장,민영주차장,불가능
대방주차장(민영),동작구,9,동작구 대방동 411-6,37.49901408,126.9226303,주차장,민영주차장,불가능
황소주차장(민영),동작구,9,동작구 흑석동 79-25,37.50319614,126.9620604,주차장,민영주차장,불가능
희망(민영),서초구,9,서초구 서초동 1362-10,37.48563085,127.0325431,주차장,민영주차장,불가능
킹(민영),성동구,9,성동구 성수동2가 778-2,37.53588253,127.0533617,주차장,민영주차장,불가능
우성주차장(민영),성북구,9,성북구 장위동 65-58,37.61078595,127.0551158,주차장,민영주차장,불가능
신천주차장(민영),송파구,9,송파구 신천동 187-10,37.513719,127.082707,주차장,민영주차장,불가능
약대울주차장(민영),송파구,9,송파구 송파동 18-11,37.50641402,127.1076735,주차장,민영주차장,불가능
민영주차장(민영),은평구,9,은평구 응암동 579-26,37.59390551,126.9153116,주차장,민영주차장,불가능
합동(민영),은평구,9,은평구 신사동 36-3,37.59363451,126.9131296,주차장,민영주차장,불가능
한일(민영),종로구,9,종로구 묘동 83-0,37.5721623,126.9919692,주차장,민영주차장,불가능
동국 노외 주차장(민영),중랑구,9,중랑구 망우동 490-4,37.59840933,127.095677,주차장,민영주차장,불가능
미향주차장(민영),강북구,7,강북구 미아동 791-1538,37.62527704,127.0134712,주차장,민영주차장,불가능
우림시장 고객 주차장(민영),중랑구,9,중랑구 망우동 463-44,37.5966823,127.0982598,주차장,민영주차장,불가능
명성빌딩 주차장,강남구,8,강남구 논현동 165-3,37.50670851,127.0239172,주차장,공영주차장,불가능
인수동(수유6동)주민센타,강북구,8,강북구 수유동 527-19 ,37.6414645,127.0106126,주차장,공영주차장,불가능
신양(다솜)(민영),은평구,7,은평구 응암동 577-32,37.59082259,126.916747,주차장,민영주차장,불가능
역전주차장(민영),은평구,7,은평구 불광동 285-21,37.60953076,126.9315338,주차장,민영주차장,불가능
강서로74길,강서구,8,양천로 364 ~ 강서로74길 3,37.56749303,126.8420157,주차장,공영주차장,불가능
송림기사식당길(B) 공영주차장(구),광진구,8,광진구 자양동 584-24,37.53100651,127.0749148,주차장,공영주차장,불가능
방학동 월드상가 앞 주차장(구),도봉구,8,도봉구 방학동 717-0,37.66823792,127.0466579,주차장,공영주차장,불가능
한천로,동대문구,8,한천로 73 ~ 한천로 65,37.56808425,127.0629718,주차장,공영주차장,불가능
성산로 관광버스 주차허용 구간(시),마포구,8,마포구 성산동 117-1,37.56577816,126.9133707,주차장,공영주차장,불가능
백범로,마포구,8,백범로 42 ~ 백범로 52,37.55094539,126.9377046,주차장,공영주차장,불가능
독립문공원길,서대문구,8,독립문공원길 95 ~ 독립문공원길 95,37.57280238,126.9549098,주차장,공영주차장,불가능
양남사거리 앞 노상주차장(구),영등포구,8,영등포구 당산동2가 30-0,37.52279873,126.8916673,주차장,공영주차장,불가능
양남사거리 앞 노상주차장(구),영등포구,8,영등포구 양평동1가 30-0,37.52235276,126.8913679,주차장,공영주차장,불가능
영등포중앙시장 노상주차장(구),영등포구,8,영등포구 영등포동7가 5-1,37.52225637,126.9084293,주차장,공영주차장,불가능
효창원로,용산구,8,효창원로 160 ~ 효창원로 170,37.54239404,126.962218,주차장,공영주차장,불가능
동일상가아파트 이륜전용주차장(구),종로구,8,종로구 숭인동 234-81,37.57148094,127.0192347,주차장,공영주차장,불가능
롯데캐슬 뒤 이륜전용주차장(구),종로구,8,종로구 숭인동 76-1,37.57420786,127.016539,주차장,공영주차장,불가능
명광교회공영주차장(구),종로구,8,종로구 명륜3가 12-0,37.58674057,126.9964757,주차장,공영주차장,불가능
우진빌딩 주차장,종로구,8,종로구 통의동 35-41,37.57719403,126.9727748,주차장,공영주차장,불가능
남대문시장2번게이트앞 이륜자동차주차장(시),중구,8,중구 남대문로4가 3-6 0,37.56080252,126.9774991,주차장,공영주차장,불가능
GS타임즈 삼성동3(민영),강남구,8,강남구 삼성동 161-10,37.5141655,127.063036,주차장,민영주차장,불가능
세진주차장(민영),강남구,8,강남구 신사동 536-20,37.51870398,127.0230079,주차장,민영주차장,불가능
북부시장 고객주차장(민영),강북구,8,강북구 번동 413-48,37.63650292,127.0301155,주차장,민영주차장,불가능
관악구 신림동 525-39(민영),관악구,8,관악구 신림동 525-39,37.4830891,126.9163384,주차장,민영주차장,불가능
부성주차장(민영),관악구,8,관악구 신림동 1476-55,37.47845368,126.9147105,주차장,민영주차장,불가능
우정주차장(민영),관악구,8,관악구 신림동 512-3,37.48462696,126.9161311,주차장,민영주차장,불가능
웨이드스포츠학원 주차장(민영),광진구,8,광진구 자양동 613-30,37.5340225,127.078466,주차장,민영주차장,불가능
반도주차장(민영),구로구,8,구로구 오류동 58-1,37.49639099,126.8454329,주차장,민영주차장,불가능
세창주차장(민영),구로구,8,구로구 구로동 717-8,37.48740401,126.8842493,주차장,민영주차장,불가능
개화역 공영주차장(시),강서구,483,강서구 개화동 664-0,37.57798421,126.7982122,주차장,공영주차장,가능
원진주차장(민영),구로구,8,구로구 개봉동 403-231,37.49355098,126.8564669,주차장,민영주차장,불가능
화인화물주차장(민영),노원구,8,노원구 공릉동 573-14,37.62098285,127.0726503,주차장,민영주차장,불가능
연희(민영),서대문구,8,서대문구 연희동 188-52,37.56590266,126.9296108,주차장,민영주차장,불가능
창천 주차장(민영),서대문구,8,서대문구 창천동 62-17,37.556822,126.93485,주차장,민영주차장,불가능
201주차장(민영),서초구,8,서초구 양재동 20-11,37.4794236,127.0394891,주차장,민영주차장,불가능
제일 2 주차장(민영),중랑구,7,중랑구 면목동 632-6,37.5785271,127.0859373,주차장,민영주차장,불가능
동우(민영),성동구,8,성동구 행당동 32-1,37.55698541,127.0422087,주차장,민영주차장,불가능
성수(민영),성동구,8,성동구 성수동1가 67-2,37.53883056,127.0485638,주차장,민영주차장,불가능
프로앤텍(민영),성동구,8,성동구 성수동2가 315-106,37.54351547,127.0562834,주차장,민영주차장,불가능
돈암골(민영),성북구,8,성북구 동소문동5가 118-0,37.59117599,127.0161695,주차장,민영주차장,불가능
한국(민영),노원구,6,노원구 하계동 168-1,37.63636362,127.0731709,주차장,민영주차장,불가능
장위1동 주차장(민영),성북구,8,성북구 장위동 3-101,37.61166706,127.0434666,주차장,민영주차장,불가능
건양주차장(민영),양천구,8,양천구 신정동 1183-15,37.5188922,126.8528901,주차장,민영주차장,불가능
오산주차장(민영),용산구,8,용산구 주성동 61-1,37.5217006,126.9975934,주차장,민영주차장,불가능
대명(민영),종로구,8,종로구 숭인동 178-111,37.57501193,127.0196701,주차장,민영주차장,불가능
연타운주차장(민영),종로구,8,종로구 신영동 249-1,37.60627821,126.9607859,주차장,민영주차장,불가능
익선(민영),종로구,8,종로구 익선동 111-0,37.5741512,126.9905909,주차장,민영주차장,불가능
성호(민영),성북구,6,성북구 석관동 384-1,37.61318707,127.0618765,주차장,민영주차장,불가능
산다주차장(민영),중구,8,중구 다동 98-2,37.56755451,126.9818133,주차장,민영주차장,불가능
8 Seconds주차장,강남구,7,강남구 신사동 535-12 ,37.5193602,127.0228888,주차장,공영주차장,불가능
