,고유번호,시설명,담당구,주소,연락처,홈페이지,추천수,주출입구 접근로 여부,장애인 전용 주차구역 여부,주출입구 높이차이 제거 여부,장애인용 승강기 여부,장애인 화장실 여부,장애인용 객실 이용가능 여부,장애인용 관람석 이용가능 여부,장애인 매표소 여부,시각장애인 편의서비스 여부,청각장애인 편의서비스 여부,안내 서비스 여부,휠체어 대여 여부,위도,경도
1959,4773,독산3동 주민센터,금천구,서울시 금천구 독산로  317,02-2627-2507,http://doksan3.geumcheon.go.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.4590357,126.9042265
1960,4055,목화어린이집,용산구,서울시 용산구 후암로 4-8,02-777-2788,,0,Y,Y,N,N,N,N,N,N,N,N,N,N,37.5463142,126.9788325
1961,3281,명덕고등학교(본관원문관),강서구,서울시 강서구 강서로47길 34-10,02-2664-8818,http://www.myungduk.hs.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.55360110000001,126.8347305
1962,3473,중앙대학교(교수연구동),동작구,서울시 동작구 흑석로6길 61,,www.cau.ac.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5049996,126.957378
1963,2598,서울신대림초등학교,영등포구,서울시 영등포구 대림로8길 25,02-849-0737,www.sdr.es.kr/,0,Y,Y,N,N,Y,N,N,N,N,N,N,N,37.492244,126.9058212
1964,5520,성애병원 장례식장,영등포구,서울시 영등포구 여의대방로53길 22,02-844-4444,,0,Y,Y,N,N,N,N,N,N,N,N,N,N,37.5120291,126.9223827
1965,701,송천동 우체국,강북구,서울시 강북구 도봉로 71,02-982-0114,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.6325035,127.0223081
1966,791,동대문구정보화도서관,동대문구,서울시 동대문구 회기로10길  60,02-960-1959,http://www.l4d.or.kr/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.5905242,127.0466819
1967,641,서울과학기술대학우체국,노원구,서울시 노원구 공릉로 232,02-976-2005,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.6324657,127.0786713
1968,196,한남동주민센터,용산구,서울시 용산구 대사관로5길  1,02-2199-8660,http://www.yongsan.go.kr/site/dc/index2.jsp?sitecdv=S0000468,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.5351563,127.0005607
1969,5671,잠실 롯데호텔 크리스탈볼룸,송파구,서울시 송파구 잠실동 40-1,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.5112348,127.0980274
1970,4929,신한은행동부이촌동지점,용산구,서울시 용산구 이촌로  293,02-794-5005,http://www.shinhan.com/,1,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5234629,126.9666697
1971,5367,서울복층유리,중랑구,서울시 중랑구 용마산로136길 54,02-496-1246,,1,N,N,Y,N,Y,N,N,N,N,N,N,N,37.6117565,127.1040932
1972,2966,당현초등학교,노원구,서울시 노원구 동일로213길 52,02-932-0605,www.danghyeon.es.kr/,0,N,Y,Y,N,Y,N,N,N,N,N,N,N,37.6486584,127.058391
1973,3348,유한공업고등학교,구로구,서울시 구로구 경인로 8,02-2610-0952,www.yuhan.hs.kr,0,N,Y,Y,N,Y,N,N,N,N,N,N,N,37.4920355,126.8390829
1974,4362,사랑숲어린이집,송파구,서울시 송파구 중대로20길 8,02-3012-7177,,0,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,37.4985624,127.1268141
1975,4443,온누리어린이집,강동구,서울시 강동구 상암로27길 18,02-429-3337,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.5468234,127.1376892
1976,3948,공간어린이집,금천구,서울시 금천구 독산로67길 19,02-893-9895,,0,Y,Y,N,N,N,Y,N,N,N,N,N,N,37.4648116,126.9015277
1977,4525,현강유아교육어린이집,강서구,서울시 강서구 까치산로10길 57,02-2603-5307,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.5415312,126.8472444
1978,4000,코보어린이집,금천구,서울시 금천구 독산로64길 1,02-830-8863,,0,Y,Y,N,N,N,N,N,N,N,N,N,N,37.4651859,126.903419
1979,3433,성수고등학교,성동구,서울시 성동구 서울숲길 18,02-461-2276,www.seoulseongsu.hs.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.547981,127.0387013
1980,4736,국세청 효제별관,종로구,서울시 종로구 대학로 42,126,http://www.nts.go.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5749078,127.0026596
1981,4403,동화나라어린이집,송파구,서울시 송파구 동남로8길 18,02-448-0507,,0,Y,Y,N,N,Y,N,N,N,N,N,N,N,37.4893813,127.1260536
1982,5417,홍은2동 제2공영주차장,서대문구,서울시 서대문구 연희로39나길 25,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.5730084,126.9346952
1983,145,신길7동주민센터,영등포구,서울시 영등포구 여의대방로43길  10,02-2670-1459,http://www.ydp.go.kr/jumin/page.do?mCode=A025000000&path=jumin&dongNm=%BD%C5%B1%E67%B5%BF,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5060246,126.921566
1984,513,쌍문1동치안센터,도봉구,서울시 도봉구 우이천로 401,,,0,Y,Y,N,N,N,N,N,N,N,N,N,N,37.6500463,127.0201532
1985,157,가양3동주민센터,강서구,서울시 강서구 허준로  202,02-2600-7865,http://www.gangseo.seoul.kr/site/dong/index.jsp?dnum=16&dcode=GY3,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5663665,126.8522684
1986,165,무악동 주민센터,종로구,서울시 종로구 통일로14길 36,02-2148-5153,http://www.jongno.go.kr/dongMain.do?dong=06,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.5759621,126.9581225
1987,804,정다운 도서관,강남구,서울시 강남구 학동로67길  11,02-512-9326,http://jdwlib.gangnam.go.kr/,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N,37.5192141,127.0467541
1988,4535,푸르미어린이집,양천구,서울시 양천구 남부순환로67길 10-6,02-2605-6529,,0,N,Y,Y,N,Y,N,N,N,N,N,N,N,37.52351,126.8374364
1989,367,신정7동주민센터,양천구,서울시 양천구 목동동로 37,02-2620-4305,http://www.yangcheon.go.kr/dong/dong0013/dongCenter/main.do,0,Y,N,N,N,Y,N,N,N,N,N,N,N,37.5143586,126.8596595
1990,114,휘경2동 주민센터,동대문구,서울시 동대문구 한천로 329,02-2171-6442,http://dong.ddm.go.kr/intro,0,Y,N,N,N,Y,N,N,N,N,N,N,N,37.5901107,127.0685658
1991,709,화곡4동우체국,강서구,서울시 강서구 곰달래로  265,02-2653-0004,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.5311661,126.8524604
1992,2917,성내초등학교,강동구,서울시 강동구 성내로3길 19,02-470-6354,www.soungmae.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5314221,127.1224451
1993,2933,은로초등학교,동작구,서울시 동작구 서달로 115,02-824-0309,www.eunlo.es.kr/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.50319460000001,126.9602147
1994,2162,동서한방병원,서대문구,서울시 서대문구 성산로 365-14,02-320-7810,www.dsoh.co.kr/,0,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,37.5646364,126.9302449
1995,2889,문창초등학교,동작구,서울시 동작구 신대방2길 14,02-836-2031,www.munchang.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.4890267,126.9137666
1996,2513,덕수유치원,성북구,서울시 성북구 성북로 127,02-3675-5164,www.ducksoo-i.net,1,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5940033,126.9950965
1997,2163,메디힐병원별관,양천구,서울시 양천구 남부순환로 330,02-2604-7551,www.mediheal.co.kr/,0,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,37.5371561,126.8269664
1998,2842,서울신자초등학교,광진구,서울시 광진구 뚝섬로46길 64,02-450-5600,www.sinja.es.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.530094,127.0754494
1999,2710,염리초등학교,마포구,서울시 마포구 토정로37길  37,02-715-4916,www.yeomri.es.kr/,0,Y,N,Y,Y,N,N,N,N,N,N,N,N,37.5418539,126.9459021
2000,2712,서울면일초등학교,중랑구,서울시 중랑구 용마산로100길 13,02-437-8112,www.myeonil.es.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5921204,127.0998536
2001,2856,경수초등학교,성동구,서울시 성동구 뚝섬로13길    22,02-498-5123,www.kyeongsu.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5397655,127.0578365
2002,2759,대은초등학교,은평구,서울시 은평구 통일로69길 12-15,02-388-0833,www.daeeun.es.kr/,0,Y,Y,N,Y,Y,N,N,N,N,N,N,N,37.6118312,126.9261543
2003,2860,수색초등학교,은평구,서울시 은평구 수색로16길 21,02-372-8286,www.susae.k.es.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5850571,126.8954934
2004,2772,장곡초등학교,성북구,서울시 성북구 장월로23길  16,02-918-8494,www.janggokcho.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.6164156,127.0470331
2005,2698,가인초,도봉구,서울시 도봉구 도봉로136다길 4,02-997-5826,www.seoulgain.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.6599068,127.0431592
2006,3299,중화고등학교,중랑구,서울시 중랑구 봉화산로27길 62,02-491-6807,www.jung-hwa.hs.kr,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.6046784,127.0832703
2007,3447,고명정보산업고등학교,성북구,서울시 성북구 북악산로  870,02-926-2886,www.komyung.hs.kr,0,N,Y,Y,N,Y,N,N,N,N,N,N,N,37.5976213,127.0189716
2008,2624,봉현초등학교,관악구,서울시 관악구 성현로  117,02-885-9209,www.bonghyun.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.491848,126.948524
2009,610,장위1치안센터,성북구,서울시 성북구 장위로  82,02-915-3301,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.614445,127.0488304
2010,3866,한올어린이집,강북구,서울시 강북구 도봉로59길 40,02-987-6162,,0,Y,N,N,N,N,N,N,N,N,N,N,N,37.6278338,127.0222802
2011,8,LG베스트샵,은평구,서울시 은평구 은평로 153,1544-7777,http://www.lge.co.kr/brand/bestshop/main/BrandMainCmd.laf?brand=BESTSHOP,0,Y,N,Y,N,N,N,N,N,N,N,N,N,37.6012682,126.9245486
2012,224,금호4가동주민센터,성동구,서울시 성동구 독서당로52가길  2,02-2286-7381,http://sd.go.kr/sd/dong.do?mCode=12C000000000,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5466311,127.027071
2013,4561,상미어린이집,강동구,서울시 강동구 천중로 78,02-478-6715,,0,Y,Y,N,N,N,N,N,N,N,N,N,N,37.5445981,127.1306002
2014,5524,고려대학교장례식장,성북구,서울시 성북구 안암로 148,02-923-4442,http://www.funeral.or.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5879097,127.034618
2015,36,이마트에브리데이 암사동점,강동구,서울시 강동구 고덕로 99,02-2296-3651,http://www.emarteveryday.co.kr/,0,Y,N,Y,N,N,N,N,N,N,N,N,N,37.5549069,127.1362368
2016,4189,에바다어린이집,은평구,서울시 은평구 서오릉로 78,02-358-7048,,0,Y,Y,N,N,N,N,N,N,N,N,N,N,37.6072099,126.9223157
2017,130,상도3동주민센터,동작구,서울시 동작구 성대로2길 11,02-822-1005,http://www.dongjak.go.kr/dong/main/main.do?dongCode=05,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.4990765,126.9313992
2018,2906,삼전초등학교,송파구,서울시 송파구 백제고분로28길 19,02-415-8701,www.samjeon.es.kr/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.5015071,127.0927452
2019,2102,이마트 창동점,도봉구,서울시 도봉구 노해로65길  4,02-901-1234,www.store.emart.com/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.6519207,127.046088
2020,2562,서울금동초등학교,금천구,서울시 금천구 금하로30길 53,02-809-2125,www.geum-dong.es.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.4474274,126.9164264
2021,3943,주연어린이집,강서구,서울시 강서구 까치산로12길 7-17,02-2606-0887,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.5454152,126.8476712
2022,4343,청암어린이집,용산구,서울시 용산구 효창원로86라길 13,02-702-6771,,0,Y,N,Y,N,N,N,N,N,N,N,N,N,37.547247,126.9666375
2023,4298,둥근달어린이집,도봉구,서울시 도봉구 도봉로117길 80-7,02-990-0121,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.6498334,127.0302654
2024,4363,      세정어린이집,강동구,서울시 강동구 동남로81길 16,02-428-3151,,4,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.56059219999999,127.1557401
2025,3487,이화여대 종합과학관D-2동,서대문구,서울시 서대문구 이화여대길  52,02-3277-2114,www.ewha.ac.kr,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N,37.5609189,126.9466081
2026,168,거여1동주민센터,송파구,서울시 송파구 오금로53길 32,02-2147-4060,http://www.songpa.go.kr/user.kdf?a=songpa.menu.MenuApp&cate_id=BC0400000000,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.49690349999999,127.1432927
2027,550,대왕 파출소,강남구,서울시 강남구 헌릉로 623,02-3411-0323,,0,Y,Y,N,N,N,N,N,N,N,N,N,N,37.4650919,127.1073045
2028,1556,석광교회,성북구,서울시 성북구 한천로 587,02-962-2301,www.sukkwang.org,0,Y,Y,N,N,N,N,N,N,N,N,N,N,37.611541,127.0615254
2029,834,초안산공중화장실,도봉구,서울시 도봉구 해등로3길  48-11,,,0,Y,N,Y,N,N,N,N,N,N,N,N,N,37.6465304,127.0407723
2030,841,꽃동네공원화장실(단지내),강서구,서울시 강서구 허준로 47,,,0,Y,N,Y,N,N,N,N,N,N,N,N,N,37.5703714,126.8474442
2031,3768,한빛간호학원,노원구,서울시 노원구 동일로 1335,02-930-3366,www.hbganho.com,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N,37.6479584,127.0622561
2032,3125,연천중학교,은평구,서울시 은평구 연서로41길 30,02-354-0514,www.yonchon.ms.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.6274422,126.9258482
2033,5462,충현동 제2공영주차장,서대문구,서울시 서대문구 북아현로14길 24,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.5629939,126.9560292
2034,3211,청원중학교,노원구,서울시 노원구 한글비석로 506,02-3399-7718,http://www.cheongwon.ms.kr/,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.66602839999999,127.0620129
2035,3803,대림정보문화도서관,영등포구,서울시 영등포구 도신로 27,02-828-3700,http://www.dllib.or.kr/index.jsp,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5082195,126.9040594
2036,1595,천주교행당동성당,성동구,서울시 성동구 행당로6길  74,02-2299-8961,ch.catholic.or.kr/haengdang,0,Y,Y,Y,N,N,N,Y,N,N,N,N,N,37.5546877,127.0285456
2037,3825,아침햇살어린이집,중랑구,서울시 중랑구 면목로54길 67,02-492-4440,,0,N,Y,Y,Y,N,N,N,N,N,N,N,N,37.5833108,127.0921994
2038,900,오라클피부과,송파구,서울시 송파구 올림픽로 102,02-416-2750,,0,Y,N,Y,Y,N,N,N,N,N,N,N,N,37.5113884,127.0819477
2039,2024,정인교회,성북구,서울시 성북구 서경로6길  70,02-916-7061,www.jeongin.org,0,Y,Y,N,N,N,N,N,N,N,N,N,N,37.6065193,127.0176507
2040,3795,서울과학기술대학교(중앙도서관),노원구,서울시 노원구 공릉로 232,02-970-6156,www.library.seoultech.ac.kr/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.6324657,127.0786713
2041,5293,에이스하이엔드타워8차,금천구,서울시 금천구 가산디지털1로  84,,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.4770244,126.8826848
2042,4241,명일어린이집,강동구,서울시 강동구 양재대로134길 27,02-3427-4825(팩스),,3,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.5477315,127.1450935
2043,4238,빙고어린이집,송파구,서울시 송파구 삼학사로4길 13-1,02-417-3937,,0,Y,Y,Y,N,N,Y,N,N,N,N,N,N,37.4993979,127.0982954
2044,2090,홈플러스 금천점,금천구,서울시 금천구 시흥대로 391,02-890-8000,www.homeplus.co.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.4686493,126.8968106
2045,146,신정1동주민센터,양천구,서울시 양천구 중앙로32길 1,02-2620-4190,http://place.map.daum.net/7980164,0,Y,Y,N,N,Y,N,N,N,N,N,N,N,37.5185532,126.8542903
2046,559,월드컵지구대,마포구,서울시 마포구 월드컵북로30길 24,02-373-1113 ,,0,N,Y,Y,N,Y,N,N,N,N,N,N,N,37.568674,126.9090939
2047,161,사당1동주민센터,동작구,서울시 동작구 동작대로17길 28,02-582-8582,http://www.dongjak.go.kr/dong/main/main.do?dongCode=08,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.4830324,126.9787548
2048,1427,메가박스 상봉,중랑구,서울시 중랑구 망우로30길 3,1544-0070,http://www.megabox.co.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5930326,127.0747358
2049,767,시흥우체국,금천구,서울시 금천구 시흥대로 217,02-802-0205,,0,N,Y,Y,N,Y,N,N,N,N,N,N,N,37.4531467,126.9006686
2050,133,잠실본동주민센터,송파구,서울시 송파구 백제고분로15길 ,02-2147-4600,http://www.songpa.go.kr/user.kdf?a=songpa.menu.MenuApp&cate_id=BC2500000000,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.5075145,127.0849003
2051,411,상봉지구대,중랑구,서울시 중랑구 중랑천로 69,02-433-1675,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.5912877,127.0728347
2052,1407,CGV대학로,종로구,서울시 종로구 새문안로 75,1544-1122,http://www.cgv.co.kr/,1,Y,N,Y,Y,Y,N,N,N,N,N,N,N,37.570622,126.9729652
2053,826,남성역,동작구,서울시 동작구 사당로 218,02-6311-7371.,,0,Y,N,Y,N,N,N,N,N,N,N,N,N,37.4839253,126.9720998
2054,2093,압구정갤러리아백화점EAST,강남구,서울시 강남구 압구정로 407,02-3449-4114,dept.gallera.co.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5278751,127.0418071
2055,284,상봉2동주민센터,중랑구,서울시 중랑구 봉우재로 93-5,02-2094-6280,http://dong.jungnang.seoul.kr/dong/main.do?dong=08,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5923863,127.0832478
2056,307,성내3동 주민센터,강동구,서울시 강동구 강동대로53길 76,02-3425-7820,http://dong.gangdong.go.kr/site/contents/dong/3240055/main.jsp?uri=http%3A%2F%2Fdong.gangdong.go.kr%2Fsite%2Fcontents%2Fdong%2F3240055%2Fmain.jsp,0,Y,Y,N,N,Y,N,N,N,N,N,N,N,37.5260027,127.1328729
2057,776,종로보건소,종로구,서울시 종로구 자하문로19길 36,02-2148-3520,http://health.jongno.go.kr/healthMain.do,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5817901,126.9692239
2058,1453,우현빌딩,노원구,서울시 노원구 화랑로 325,,,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N,37.6149164,127.0640383
2059,4184,아람어린이집,성북구,서울시 성북구 화랑로13길 87,02-919-7979,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.6068532,127.0407122
2060,3247,옥정중학교,성동구,서울시 성동구 한림말길 11,02-2297-4604,www.okjung.ms.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5414774,127.0125119
2061,3385,강서공고,강서구,서울시 강서구 방화대로47길 9,02-2666-2106,www.gangseo-th.hs.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.5754999,126.8160214
2062,4427,구립로야어린이집,동작구,서울시 동작구 상도로62길 87,02-882-2246,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.4976747,126.9516319
2063,3408,경문고등학교,동작구,서울시 동작구 동작대로 171,02-535-1301,http://www.kyungmoon.hs.kr/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.4933383,126.9822717
2064,4686,능동주민센터,광진구,서울시 광진구 천호대로112길 55,02-450-1505,http://www.gwangjin.go.kr/office/index.jsp?dongId=05,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5537168,127.0805313
2065,4691,강동구청,강동구,서울시 강동구 성내로 25,1577-1188,http://www.gangdong.go.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5302554,127.1237961
2066,4696,서대문보건소(서대문구청 별관),서대문구,서울시 서대문구 연희로 242,02-330-1802,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5785747,126.9362575
2067,3935,영어솔솔어린이집,강서구,서울시 강서구 월정로32길  31,02-2694-1030,http://cafe.daum.net/solsolkids,0,Y,Y,N,Y,N,N,N,N,N,N,N,N,37.53612080000001,126.8384796
2068,4714,광진구청본관,광진구,서울시 광진구 자양로 117,02-450-1114,http://www.gwangjin.go.kr/,0,N,Y,N,Y,N,N,N,N,N,N,N,N,37.53837420000001,127.0822077
2069,169,삼청동주민센터,종로구,서울시 종로구 삼청로 107,02-2148-5063,http://www.jongno.go.kr/dongMain.do?dong=03,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.5849659,126.9818441
2070,1933,삼성동성당서울교구,강남구,서울시 강남구 선릉로112길 68,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.5123925,127.0491855
2071,1515,면목중앙교회,중랑구,서울시 중랑구 겸재로10길 19,,,1,N,Y,N,N,N,N,N,N,N,N,N,N,37.5851697,127.0784779
2072,4617,광진청소년수련관,광진구,서울시 광진구 구천면로 2,02-2204-3100,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5461603,127.1065423
2073,4624,중랑문화체육관,중랑구,서울시 중랑구 사가정로72길 47,02-436-9200,http://jungnangspo.seoul.kr/jntour/mm_intro01.htm,0,Y,N,N,N,N,N,N,N,N,N,N,N,37.5792399,127.0959499
2074,4129,꼬마사랑어린이집,중랑구,서울시 중랑구 봉우재로6길 9,02-432-0097,http://cafe.naver.com/kidslovecafe,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.5895369,127.076267
2075,3485,서울대학교롯데국제교육관,관악구,서울시 관악구 관악로 1,,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.480912,126.953218
2076,3068,창문여자중학교,강북구,서울시 강북구 월계로 61,02-986-1703,www.changmun.ms.kr,0,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,37.6131144,127.0362812
2077,3075,언북중학교,강남구,서울시 강남구 도산대로38길 27,02-514-4302,www.eonbuk.ms.kr,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N,37.51927999999999,127.033073
2078,4113,은혜삐아제어린이집,중랑구,서울시 중랑구 답십리로81길 130,02-435-5956,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.5769125,127.0853101
2079,3872,무지개어린이집,은평구,서울시 은평구 불광로 162-9,02-389-2131,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.6210218,126.9324336
2080,3468,명지전문대학(금회:사회교육관),서대문구,서울시 서대문구 가좌로 134,02-300-1000,www.mjc.ac.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5846465,126.9251874
2081,4058,진터마루어린이집,성동구,서울시 성동구 둘레3길 18,02-2205-5004,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.538696,127.0474146
2082,4064,오렌지어린이집,송파구,서울시 송파구 바람드리8길 2,02-470-5273,,0,Y,Y,N,N,N,N,N,N,N,N,N,N,37.537717,127.1177524
2083,3435,경인고등학교,구로구,서울시 구로구 경인로46길 31,02-2618-3043,www.kyeongin.hs.kr,1,Y,N,Y,Y,Y,N,N,N,N,N,N,N,37.4964627,126.8657015
2084,3474,서울사이버대학,강북구,서울시 강북구 솔매로49길 60,02-944-5000,http://www.iscu.ac.kr/,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N,37.6297467,127.0272966
2085,2935,고산초등학교,구로구,서울시 구로구 중앙로 6,02-2617-0591,www.kohsan.es.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.5004895,126.8652411
2086,3417,경기고등학교,강남구,서울시 강남구 영동대로 643,02-3496-7300,http://www.kyunggi.hs.kr/,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N,37.51612650000001,127.05525
2087,2940,삼정초등학교,강서구,서울시 강서구 금낭화로  222,02-2661-2273,www.esamjeong.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5746758,126.811399
2088,2944,서울청담초등학교,강남구,서울시 강남구 압구정로71길 9,02-542-3779,www.cheongdam.es.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.5279725,127.0452701
2089,3042,문창중학교,동작구,서울시 동작구 여의대방로22나길 40,02-821-8587,www.munchang.ms.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N,37.49585039999999,126.921645
2090,689,거여동우체국,송파구,서울시 송파구 양산로 3,02-402-2855,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N,37.4895275,127.1425526
2091,2758,양남초등학교(가동),광진구,서울시 광진구 뚝섬로64길 71,02-452-8189,www.s-yangnam.es.kr,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N,37.53079260000001,127.089631
2092,3209,무학중학교,성동구,서울시 성동구 고산자로 197,02-2298-6141,http://www.muhakg.ms.kr/,0,Y,N,Y,Y,Y,N,N,N,N,N,N,N,37.5571395,127.0333298
2093,3212,보인중고교,송파구,서울시 송파구 오금로49길 18,02-449-6017/02-2043-6021,http://www.boin.ms.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.497266,127.1388757
2094,3222,홍익사대부속중학교,성북구,서울시 성북구 성북로14가길 23,02-762-0824,www.hongik.ms.kr/,0,Y,N,N,N,N,N,N,N,N,N,N,N,37.5940995,127.0032562
2095,2651,서울대치초등학교,강남구,서울시 강남구 양재천로 363,02-555-2455,www.daechi.es.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,37.4909689,127.0624593
